manufacturer,model,engine_size,fuel_type,year_of_manufacture,mileage,price,car_age,damages
VW,Polo,1.2,Petrol,1992,191552,520.50000000000000000,32,OVERHAUL
Toyota,Prius,1.8,Hybrid,2016,48290,16526.0000000000000,8,OVERHAUL
Toyota,Yaris,1.0,Petrol,2018,25684,10312.5000000000000,6,OVERHAUL
Ford,Mondeo,1.8,Diesel,2003,130816,3235.50000000000000000,21,OVERHAUL
Ford,Mondeo,1.6,Diesel,1984,202401,471.00000000000000000,40,OVERHAUL
Porsche,Cayenne,3.0,Diesel,2014,33297,27213.5000000000000,10,OVERHAUL
VW,Golf,2.0,Diesel,1988,175579,736.00000000000000000,36,OVERHAUL
Ford,Fiesta,1.4,Petrol,2009,104411,3452.50000000000000000,15,OVERHAUL
Toyota,Prius,1.8,Hybrid,2005,77859,6545.0000000000000,19,OVERHAUL
Toyota,RAV4,1.8,Petrol,1989,265621,460.00000000000000000,35,OVERHAUL
Ford,Mondeo,2.0,Diesel,1999,87935,3600.50000000000000000,25,OVERHAUL
VW,Polo,1.2,Petrol,2017,22800,9520.0000000000000,7,OVERHAUL
Porsche,718 Cayman,4.0,Petrol,2013,94223,15883.0000000000000,11,OVERHAUL
Toyota,Prius,1.4,Hybrid,2002,133516,3128.50000000000000000,22,OVERHAUL
BMW,M5,4.4,Petrol,1999,91516,9958.5000000000000,25,OVERHAUL
VW,Golf,1.6,Petrol,1995,178290,977.00000000000000000,29,OVERHAUL
Ford,Mondeo,1.6,Diesel,2003,121678,3275.50000000000000000,21,OVERHAUL
Ford,Fiesta,1.4,Petrol,2013,58342,6200.5000000000000,11,OVERHAUL
Ford,Focus,1.8,Petrol,2018,22500,17638.0000000000000,6,OVERHAUL
VW,Golf,1.8,Petrol,2004,121476,3003.00000000000000000,20,OVERHAUL
VW,Golf,1.8,Diesel,1998,56443,3348.00000000000000000,26,OVERHAUL
VW,Polo,1.4,Petrol,2001,82555,2431.50000000000000000,23,OVERHAUL
BMW,X3,3.0,Diesel,1994,202752,1465.50000000000000000,30,OVERHAUL
BMW,Z4,3.0,Petrol,1998,139262,2969.00000000000000000,26,OVERHAUL
Toyota,RAV4,2.2,Petrol,2012,48703,13671.5000000000000,12,OVERHAUL
BMW,Z4,2.2,Petrol,1999,143744,2621.50000000000000000,25,OVERHAUL
Ford,Focus,1.6,Petrol,2004,110302,3670.00000000000000000,20,OVERHAUL
Ford,Focus,2.0,Petrol,1987,192551,674.50000000000000000,37,OVERHAUL
Toyota,Prius,1.4,Hybrid,2004,112429,4208.50000000000000000,20,OVERHAUL
Ford,Focus,2.0,Diesel,2002,42411,5985.0000000000000,22,OVERHAUL
VW,Golf,2.0,Diesel,2011,83439,7011.0000000000000,13,OVERHAUL
Ford,Mondeo,1.8,Diesel,1991,289616,357.50000000000000000,33,OVERHAUL
Toyota,RAV4,2.0,Hybrid,2005,32009,10841.5000000000000,19,OVERHAUL
VW,Polo,1.2,Petrol,2012,52621,5715.5000000000000,12,OVERHAUL
VW,Golf,2.0,Petrol,1994,72599,2315.50000000000000000,30,OVERHAUL
Ford,Fiesta,1.4,Petrol,2015,27049,8561.5000000000000,9,OVERHAUL
VW,Polo,2.0,Petrol,2019,20993,14184.5000000000000,5,OVERHAUL
BMW,Z4,2.4,Petrol,1997,126718,2743.00000000000000000,27,OVERHAUL
VW,Passat,1.8,Diesel,2006,117599,4626.00000000000000000,18,OVERHAUL
VW,Passat,1.6,Diesel,2003,156891,2610.50000000000000000,21,OVERHAUL
VW,Polo,1.0,Petrol,1999,170804,906.00000000000000000,25,OVERHAUL
Ford,Fiesta,1.0,Diesel,2016,34042,7801.0000000000000,8,OVERHAUL
VW,Golf,1.8,Diesel,2013,60402,8873.0000000000000,11,OVERHAUL
Ford,Fiesta,1.2,Petrol,2003,136647,1672.00000000000000000,21,OVERHAUL
Toyota,Prius,1.0,Hybrid,2017,49875,13038.0000000000000,7,OVERHAUL
VW,Polo,1.2,Petrol,2017,31347,9069.5000000000000,7,OVERHAUL
VW,Polo,1.4,Petrol,1991,194011,515.00000000000000000,33,OVERHAUL
Toyota,Prius,1.4,Hybrid,2014,57422,12043.0000000000000,10,OVERHAUL
VW,Golf,1.6,Petrol,1997,172856,1169.50000000000000000,27,OVERHAUL
Toyota,Prius,1.8,Hybrid,1992,151503,1575.50000000000000000,32,OVERHAUL
Ford,Fiesta,1.0,Petrol,2015,50721,6283.5000000000000,9,OVERHAUL
Toyota,Prius,1.4,Hybrid,1995,211518,1013.50000000000000000,29,OVERHAUL
Toyota,Prius,1.4,Hybrid,2002,61839,5259.0000000000000,22,OVERHAUL
Ford,Focus,1.4,Petrol,1997,142574,1674.00000000000000000,27,OVERHAUL
Ford,Mondeo,1.8,Diesel,1996,141921,1857.00000000000000000,28,OVERHAUL
VW,Polo,1.6,Petrol,1999,190954,963.50000000000000000,25,OVERHAUL
Ford,Fiesta,1.4,Petrol,2016,52798,7845.0000000000000,8,OVERHAUL
VW,Polo,2.0,Petrol,2015,43493,9535.5000000000000,9,OVERHAUL
VW,Polo,1.6,Petrol,1999,152816,1331.50000000000000000,25,OVERHAUL
Ford,Fiesta,1.0,Petrol,1998,124714,1201.00000000000000000,26,OVERHAUL
BMW,Z4,2.0,Petrol,2005,125141,4321.50000000000000000,19,OVERHAUL
Toyota,Yaris,1.4,Hybrid,2009,58631,6586.5000000000000,15,OVERHAUL
Ford,Mondeo,2.0,Diesel,2007,142926,4043.00000000000000000,17,OVERHAUL
Ford,Mondeo,2.0,Diesel,2012,78715,9134.5000000000000,12,OVERHAUL
Ford,Mondeo,1.8,Diesel,2001,157269,2286.50000000000000000,23,OVERHAUL
VW,Passat,2.0,Diesel,1985,170625,783.50000000000000000,39,OVERHAUL
Toyota,RAV4,1.8,Hybrid,2012,52102,14528.5000000000000,12,OVERHAUL
BMW,M5,5.0,Petrol,2019,8199,67537.0000000000000,5,OVERHAUL
BMW,X3,2.4,Diesel,2002,121533,4394.00000000000000000,22,OVERHAUL
VW,Polo,1.6,Petrol,2001,96558,2353.50000000000000000,23,OVERHAUL
Porsche,911,2.6,Petrol,2005,128019,10277.0000000000000,19,OVERHAUL
VW,Passat,1.6,Diesel,2002,86889,4186.50000000000000000,22,OVERHAUL
Ford,Mondeo,1.4,Diesel,2013,62173,9125.5000000000000,11,OVERHAUL
Ford,Mondeo,1.8,Diesel,2011,52202,9651.5000000000000,13,OVERHAUL
VW,Polo,1.0,Petrol,2003,128750,1667.50000000000000000,21,OVERHAUL
Porsche,Cayenne,3.0,Diesel,2016,43841,29203.5000000000000,8,OVERHAUL
Ford,Mondeo,2.0,Diesel,2017,27352,17609.0000000000000,7,OVERHAUL
BMW,X3,2.0,Diesel,1995,258704,769.50000000000000000,29,OVERHAUL
BMW,Z4,3.0,Petrol,2006,134369,5262.0000000000000,18,OVERHAUL
Ford,Fiesta,1.0,Petrol,1999,113810,1396.00000000000000000,25,OVERHAUL
Ford,Mondeo,1.4,Diesel,2002,177206,1822.50000000000000000,22,OVERHAUL
Ford,Mondeo,2.0,Diesel,2002,65113,5139.0000000000000,22,OVERHAUL
Porsche,Cayenne,3.0,Petrol,2009,73032,14461.0000000000000,15,OVERHAUL
Ford,Focus,1.8,Hybrid,2010,104341,7285.0000000000000,14,OVERHAUL
VW,Passat,2.0,Petrol,2010,55984,9350.0000000000000,14,OVERHAUL
VW,Passat,1.4,Diesel,2012,69616,8587.5000000000000,12,OVERHAUL
VW,Golf,2.0,Petrol,2018,24949,15404.5000000000000,6,OVERHAUL
Ford,Mondeo,1.6,Diesel,2018,24946,17066.5000000000000,6,OVERHAUL
VW,Polo,2.0,Petrol,2019,21868,28232.000000000000,5,PERFECT
Porsche,718 Cayman,2.0,Petrol,1993,217599,1075.50000000000000000,31,OVERHAUL
VW,Golf,1.8,Petrol,1995,207275,804.50000000000000000,29,OVERHAUL
Toyota,Yaris,1.2,Petrol,2014,58511,7097.5000000000000,10,OVERHAUL
BMW,Z4,3.0,Petrol,2005,87037,7023.0000000000000,19,OVERHAUL
BMW,X3,2.4,Diesel,1996,200886,1522.50000000000000000,28,OVERHAUL
Ford,Mondeo,1.4,Diesel,1990,111884,1387.50000000000000000,34,OVERHAUL
Toyota,Yaris,1.2,Petrol,2013,63850,6414.0000000000000,11,OVERHAUL
Toyota,Yaris,1.0,Petrol,2008,99896,3267.00000000000000000,16,OVERHAUL
VW,Golf,1.8,Diesel,2010,59385,7312.0000000000000,14,OVERHAUL
Ford,Mondeo,1.8,Diesel,2015,54676,12406.0000000000000,9,OVERHAUL
Toyota,Prius,1.4,Hybrid,1998,200877,1360.50000000000000000,26,OVERHAUL
Ford,Mondeo,1.8,Diesel,1998,76871,3451.00000000000000000,26,OVERHAUL
VW,Passat,1.4,Diesel,1995,221471,818.00000000000000000,29,OVERHAUL
Ford,Focus,1.0,Petrol,1994,214799,624.50000000000000000,30,OVERHAUL
BMW,Z4,3.0,Petrol,2010,68167,11153.5000000000000,14,OVERHAUL
Toyota,Yaris,1.4,Hybrid,2009,57324,6642.0000000000000,15,OVERHAUL
Ford,Focus,1.6,Petrol,2016,62314,11442.0000000000000,8,OVERHAUL
BMW,M5,4.0,Petrol,2017,45433,42813.5000000000000,7,OVERHAUL
VW,Passat,1.6,Diesel,2009,119243,5260.5000000000000,15,OVERHAUL
VW,Polo,1.0,Petrol,2014,22256,7136.5000000000000,10,OVERHAUL
BMW,M5,4.0,Petrol,1993,225205,2118.00000000000000000,31,OVERHAUL
VW,Passat,1.8,Petrol,2017,32718,16298.5000000000000,7,OVERHAUL
VW,Polo,1.2,Petrol,2015,50587,7070.5000000000000,9,OVERHAUL
Toyota,Prius,1.4,Hybrid,1999,133527,2561.50000000000000000,25,OVERHAUL
Ford,Fiesta,1.4,Petrol,1993,181609,638.00000000000000000,31,OVERHAUL
Toyota,Yaris,1.0,Hybrid,2008,172262,2207.50000000000000000,16,OVERHAUL
Ford,Mondeo,1.6,Diesel,2001,132662,2631.00000000000000000,23,OVERHAUL
VW,Passat,1.4,Diesel,2013,73771,8926.5000000000000,11,OVERHAUL
Toyota,Prius,1.0,Hybrid,1998,182217,1353.00000000000000000,26,OVERHAUL
Toyota,Prius,1.4,Hybrid,1993,227514,768.00000000000000000,31,OVERHAUL
Toyota,Yaris,1.2,Hybrid,2001,125525,2219.50000000000000000,23,OVERHAUL
Ford,Focus,1.6,Petrol,2002,83876,3890.00000000000000000,22,OVERHAUL
Ford,Mondeo,2.0,Diesel,1991,177881,1040.00000000000000000,33,OVERHAUL
Toyota,Prius,1.0,Hybrid,1988,304710,226.00000000000000000,36,OVERHAUL
Toyota,Prius,1.8,Hybrid,2001,184692,2170.50000000000000000,23,OVERHAUL
Ford,Mondeo,1.8,Hybrid,2004,84562,5579.0000000000000,20,OVERHAUL
BMW,X3,2.0,Diesel,1986,183896,827.50000000000000000,38,OVERHAUL
Toyota,Yaris,1.0,Hybrid,2000,192011,1092.50000000000000000,24,OVERHAUL
Toyota,RAV4,1.8,Hybrid,1996,152501,2398.00000000000000000,28,OVERHAUL
Ford,Fiesta,1.4,Petrol,2009,73475,4298.50000000000000000,15,OVERHAUL
VW,Golf,1.8,Diesel,1994,242198,576.50000000000000000,30,OVERHAUL
Toyota,RAV4,2.0,Hybrid,1996,303370,649.50000000000000000,28,OVERHAUL
VW,Polo,1.2,Petrol,2012,77554,4852.00000000000000000,12,OVERHAUL
VW,Golf,1.2,Petrol,1994,49871,2078.00000000000000000,30,OVERHAUL
VW,Polo,1.0,Petrol,2010,89773,3559.50000000000000000,14,OVERHAUL
Toyota,Prius,1.8,Hybrid,2001,127400,3482.50000000000000000,23,OVERHAUL
VW,Passat,1.4,Diesel,2003,120611,3264.00000000000000000,21,OVERHAUL
VW,Passat,1.4,Diesel,2011,44493,9432.0000000000000,13,OVERHAUL
Porsche,Cayenne,3.0,Diesel,2012,39035,23024.5000000000000,12,OVERHAUL
Ford,Mondeo,2.0,Diesel,2017,48063,15573.5000000000000,7,OVERHAUL
Toyota,RAV4,2.0,Hybrid,1993,110268,2886.00000000000000000,31,OVERHAUL
VW,Polo,2.0,Petrol,2015,72960,7893.5000000000000,9,OVERHAUL
VW,Passat,2.0,Diesel,2009,80701,7793.5000000000000,15,OVERHAUL
Ford,Focus,1.4,Petrol,1992,204364,710.00000000000000000,32,OVERHAUL
VW,Polo,2.0,Petrol,2014,44455,8868.5000000000000,10,OVERHAUL
Ford,Mondeo,1.8,Diesel,1999,202748,1355.00000000000000000,25,OVERHAUL
Ford,Fiesta,1.2,Petrol,2008,159571,1936.00000000000000000,16,OVERHAUL
VW,Polo,2.0,Petrol,1998,209425,856.50000000000000000,26,OVERHAUL
VW,Polo,1.6,Petrol,2002,107597,2319.50000000000000000,22,OVERHAUL
VW,Passat,1.8,Diesel,1995,241699,771.50000000000000000,29,OVERHAUL
Toyota,Prius,1.4,Hybrid,2003,67582,5414.0000000000000,21,OVERHAUL
Ford,Mondeo,2.0,Diesel,2009,88666,6977.0000000000000,15,OVERHAUL
Ford,Fiesta,1.0,Petrol,1999,174953,852.00000000000000000,25,OVERHAUL
Toyota,RAV4,2.2,Hybrid,2008,108490,8339.0000000000000,16,OVERHAUL
Toyota,Yaris,1.2,Petrol,2010,132572,3189.00000000000000000,14,OVERHAUL
VW,Passat,1.8,Diesel,2002,144638,2863.50000000000000000,22,OVERHAUL
Ford,Focus,1.0,Petrol,1996,229225,626.50000000000000000,28,OVERHAUL
Ford,Focus,2.0,Diesel,1993,274627,500.50000000000000000,31,OVERHAUL
Ford,Mondeo,1.6,Diesel,2001,134679,2589.00000000000000000,23,OVERHAUL
VW,Golf,2.0,Petrol,1999,84990,2967.50000000000000000,25,OVERHAUL
Ford,Fiesta,1.2,Petrol,1989,236027,279.00000000000000000,35,OVERHAUL
Toyota,Prius,1.4,Hybrid,1994,108686,2222.00000000000000000,30,OVERHAUL
BMW,Z4,3.0,Petrol,2000,97355,4674.00000000000000000,24,OVERHAUL
Toyota,RAV4,2.2,Hybrid,1995,148608,2560.50000000000000000,29,OVERHAUL
Ford,Focus,1.0,Petrol,1996,220400,678.50000000000000000,28,OVERHAUL
VW,Passat,2.0,Diesel,1989,184180,911.00000000000000000,35,OVERHAUL
VW,Passat,1.6,Diesel,2013,49343,11182.5000000000000,11,OVERHAUL
VW,Passat,1.4,Petrol,2004,132808,3021.00000000000000000,20,OVERHAUL
BMW,Z4,3.0,Petrol,2001,169251,2832.50000000000000000,23,OVERHAUL
Ford,Fiesta,1.2,Petrol,1990,211223,373.00000000000000000,34,OVERHAUL
Ford,Fiesta,1.4,Petrol,1997,129505,1281.00000000000000000,27,OVERHAUL
VW,Passat,1.8,Diesel,2012,65170,10028.5000000000000,12,OVERHAUL
VW,Passat,1.8,Diesel,2001,128021,3058.00000000000000000,23,OVERHAUL
Toyota,RAV4,2.2,Hybrid,1998,205516,1924.50000000000000000,26,OVERHAUL
Ford,Fiesta,1.4,Petrol,1987,271135,190.50000000000000000,37,OVERHAUL
Toyota,Prius,1.0,Hybrid,2000,196241,1368.50000000000000000,24,OVERHAUL
Ford,Mondeo,1.4,Petrol,2018,25284,15175.0000000000000,6,OVERHAUL
VW,Passat,2.0,Diesel,2003,221204,1670.50000000000000000,21,OVERHAUL
Ford,Focus,2.0,Hybrid,2017,35567,19368.5000000000000,7,OVERHAUL
Toyota,Prius,1.8,Hybrid,1990,210301,832.50000000000000000,34,OVERHAUL
Ford,Fiesta,1.2,Petrol,2012,88737,4373.00000000000000000,12,OVERHAUL
BMW,M5,5.0,Petrol,2017,28968,52767.0000000000000,7,OVERHAUL
Porsche,911,3.0,Petrol,2008,60797,21852.5000000000000,16,OVERHAUL
Toyota,RAV4,2.4,Hybrid,1995,148521,2676.00000000000000000,29,OVERHAUL
BMW,M5,5.0,Petrol,1987,301775,777.50000000000000000,37,OVERHAUL
Toyota,Yaris,1.0,Hybrid,2013,62026,7110.0000000000000,11,OVERHAUL
Porsche,718 Cayman,2.0,Petrol,2003,66904,6964.0000000000000,21,OVERHAUL
Toyota,RAV4,2.0,Hybrid,2013,26384,19085.5000000000000,11,OVERHAUL
Ford,Mondeo,1.8,Diesel,2015,35996,13907.0000000000000,9,OVERHAUL
VW,Passat,1.4,Diesel,2011,107461,6146.5000000000000,13,OVERHAUL
Porsche,911,3.5,Petrol,1998,195604,4259.00000000000000000,26,OVERHAUL
Porsche,718 Cayman,2.0,Petrol,2013,44658,15625.0000000000000,11,OVERHAUL
VW,Golf,1.2,Diesel,2002,114552,2375.50000000000000000,22,OVERHAUL
Toyota,Yaris,1.0,Petrol,2010,50501,5220.5000000000000,14,OVERHAUL
BMW,Z4,2.4,Petrol,2008,127036,5697.5000000000000,16,OVERHAUL
BMW,Z4,2.0,Petrol,2014,66474,12023.5000000000000,10,OVERHAUL
VW,Golf,1.2,Hybrid,2008,113573,4080.50000000000000000,16,OVERHAUL
Ford,Focus,1.0,Diesel,1994,179708,892.50000000000000000,30,OVERHAUL
Toyota,Prius,1.4,Hybrid,2009,116089,5712.5000000000000,15,OVERHAUL
Ford,Mondeo,1.4,Diesel,2001,21429,5241.5000000000000,23,OVERHAUL
BMW,Z4,2.0,Petrol,2010,112697,6635.0000000000000,14,OVERHAUL
VW,Golf,2.0,Diesel,2004,96848,3996.50000000000000000,20,OVERHAUL
Ford,Focus,1.8,Petrol,1999,211221,1207.50000000000000000,25,OVERHAUL
Toyota,Prius,1.0,Hybrid,2017,19117,15609.5000000000000,7,OVERHAUL
Ford,Fiesta,1.4,Petrol,2015,39908,7943.0000000000000,9,OVERHAUL
BMW,Z4,3.0,Petrol,1990,161515,1451.50000000000000000,34,OVERHAUL
Ford,Mondeo,1.6,Diesel,1999,95841,3043.50000000000000000,25,OVERHAUL
Ford,Fiesta,1.4,Petrol,1997,227195,556.50000000000000000,27,OVERHAUL
Toyota,Prius,1.8,Hybrid,1994,217764,1016.50000000000000000,30,OVERHAUL
Ford,Focus,1.0,Petrol,2005,131528,2633.50000000000000000,19,OVERHAUL
Toyota,Yaris,1.0,Hybrid,2006,46844,4908.00000000000000000,18,OVERHAUL
BMW,M5,4.4,Petrol,2005,157671,8898.0000000000000,19,OVERHAUL
Toyota,Prius,1.8,Hybrid,2010,72655,9463.0000000000000,14,OVERHAUL
BMW,M5,4.4,Petrol,2008,97718,17353.0000000000000,16,OVERHAUL
Porsche,911,2.2,Petrol,2005,83562,13145.5000000000000,19,OVERHAUL
Ford,Focus,1.6,Petrol,2009,71114,6769.5000000000000,15,OVERHAUL
Toyota,Yaris,1.2,Petrol,1997,153573,1131.50000000000000000,27,OVERHAUL
Porsche,911,2.2,Petrol,1996,80929,7347.5000000000000,28,OVERHAUL
VW,Golf,2.0,Diesel,2005,101532,4128.50000000000000000,19,OVERHAUL
VW,Passat,1.6,Diesel,1995,193410,1122.00000000000000000,29,OVERHAUL
Porsche,911,3.0,Petrol,2010,104742,18396.0000000000000,14,OVERHAUL
VW,Polo,1.2,Petrol,1995,108630,1250.00000000000000000,29,OVERHAUL
Toyota,Yaris,1.4,Hybrid,2006,39194,6083.0000000000000,18,OVERHAUL
Toyota,Yaris,1.2,Hybrid,2005,75279,4183.50000000000000000,19,OVERHAUL
VW,Golf,1.4,Diesel,2014,46156,9150.0000000000000,10,OVERHAUL
VW,Passat,2.0,Diesel,1993,183258,1199.00000000000000000,31,OVERHAUL
Ford,Mondeo,1.8,Diesel,1993,209623,854.50000000000000000,31,OVERHAUL
Ford,Mondeo,1.4,Diesel,1995,180667,1109.50000000000000000,29,OVERHAUL
BMW,Z4,2.2,Petrol,1998,131157,2711.50000000000000000,26,OVERHAUL
Toyota,Yaris,1.2,Hybrid,2012,69947,6915.5000000000000,12,OVERHAUL
Toyota,RAV4,2.4,Hybrid,1993,202923,1473.50000000000000000,31,OVERHAUL
VW,Passat,2.0,Diesel,2016,35479,16605.5000000000000,8,OVERHAUL
Toyota,Prius,1.8,Hybrid,1994,293578,503.50000000000000000,30,OVERHAUL
BMW,Z4,2.2,Petrol,1999,112741,3341.00000000000000000,25,OVERHAUL
Ford,Fiesta,1.0,Diesel,2007,152986,1833.00000000000000000,17,OVERHAUL
VW,Golf,1.8,Petrol,1993,169336,979.00000000000000000,31,OVERHAUL
VW,Polo,1.4,Petrol,1986,236815,251.50000000000000000,38,OVERHAUL
Toyota,Prius,1.8,Hybrid,2002,72281,5565.5000000000000,22,OVERHAUL
Toyota,Yaris,1.0,Hybrid,2011,48137,6795.5000000000000,13,OVERHAUL
VW,Polo,1.6,Diesel,2011,96687,4809.00000000000000000,13,OVERHAUL
Toyota,Prius,1.0,Hybrid,1993,198399,842.00000000000000000,31,OVERHAUL
Ford,Mondeo,1.8,Diesel,2007,90372,5723.0000000000000,17,OVERHAUL
BMW,Z4,2.4,Petrol,2006,133886,4724.50000000000000000,18,OVERHAUL
VW,Golf,1.4,Petrol,2002,72829,3297.00000000000000000,22,OVERHAUL
Porsche,718 Cayman,2.4,Petrol,2004,76727,7633.5000000000000,20,OVERHAUL
Porsche,718 Cayman,4.0,Petrol,2015,60916,22794.5000000000000,9,OVERHAUL
Toyota,Yaris,1.2,Petrol,2016,53757,8359.0000000000000,8,OVERHAUL
Ford,Mondeo,1.6,Diesel,2009,51451,8001.0000000000000,15,OVERHAUL
VW,Polo,1.2,Petrol,2007,137555,2224.00000000000000000,17,OVERHAUL
Toyota,RAV4,2.2,Hybrid,1999,193143,2293.50000000000000000,25,OVERHAUL
VW,Golf,2.0,Diesel,2011,50763,8702.5000000000000,13,OVERHAUL
Toyota,Yaris,1.0,Hybrid,2016,36800,10157.0000000000000,8,OVERHAUL
VW,Passat,1.6,Petrol,1999,124206,2475.50000000000000000,25,OVERHAUL
VW,Polo,2.0,Petrol,1992,154013,924.00000000000000000,32,OVERHAUL
Toyota,Yaris,1.0,Hybrid,1994,138778,1144.00000000000000000,30,OVERHAUL
Porsche,718 Cayman,2.4,Petrol,2015,48020,19158.0000000000000,9,OVERHAUL
Toyota,RAV4,1.8,Hybrid,2004,139435,4545.00000000000000000,20,OVERHAUL
Porsche,911,3.5,Petrol,2006,138152,11764.5000000000000,18,OVERHAUL
Ford,Fiesta,1.0,Petrol,2018,29146,8733.0000000000000,6,OVERHAUL
VW,Golf,1.8,Petrol,1996,148815,1417.50000000000000000,28,OVERHAUL
Ford,Mondeo,1.6,Diesel,1994,253647,577.00000000000000000,30,OVERHAUL
VW,Polo,1.4,Petrol,2009,104271,3547.00000000000000000,15,OVERHAUL
Toyota,Yaris,1.4,Hybrid,1998,182396,1229.50000000000000000,26,OVERHAUL
Porsche,718 Cayman,2.4,Petrol,2018,22290,27214.0000000000000,6,OVERHAUL
VW,Polo,1.2,Petrol,1994,150099,844.50000000000000000,30,OVERHAUL
Toyota,RAV4,2.2,Hybrid,1992,153153,2019.50000000000000000,32,OVERHAUL
Ford,Fiesta,1.2,Diesel,1995,144631,966.00000000000000000,29,OVERHAUL
Ford,Focus,1.8,Diesel,2005,124551,3918.50000000000000000,19,OVERHAUL
BMW,M5,4.0,Petrol,1999,121553,7595.0000000000000,25,OVERHAUL
Toyota,Prius,1.4,Hybrid,2008,92246,6374.0000000000000,16,OVERHAUL
VW,Passat,1.4,Petrol,2018,30542,15559.5000000000000,6,OVERHAUL
Ford,Fiesta,1.0,Petrol,2001,84786,1971.50000000000000000,23,OVERHAUL
VW,Golf,1.2,Diesel,1992,134610,1043.50000000000000000,32,OVERHAUL
VW,Passat,1.4,Diesel,1997,211987,1017.50000000000000000,27,OVERHAUL
VW,Polo,1.6,Petrol,1995,130381,1221.50000000000000000,29,OVERHAUL
Ford,Mondeo,1.4,Diesel,2004,146305,2694.50000000000000000,20,OVERHAUL
Toyota,Yaris,1.2,Hybrid,1993,248083,453.00000000000000000,31,OVERHAUL
BMW,M5,5.0,Petrol,1995,180543,4014.50000000000000000,29,OVERHAUL
VW,Passat,2.0,Petrol,1996,164223,1639.50000000000000000,28,OVERHAUL
Toyota,Prius,1.8,Hybrid,2016,29490,18485.5000000000000,8,OVERHAUL
VW,Polo,1.0,Petrol,1996,205736,547.50000000000000000,28,OVERHAUL
Toyota,Yaris,1.2,Petrol,2011,50275,6121.5000000000000,13,OVERHAUL
VW,Polo,2.0,Petrol,2004,101692,3096.00000000000000000,20,OVERHAUL
VW,Passat,1.8,Diesel,1997,226092,1016.50000000000000000,27,OVERHAUL
Toyota,Prius,1.4,Hybrid,2000,143289,2532.50000000000000000,24,OVERHAUL
Ford,Fiesta,1.0,Hybrid,2004,156806,1662.00000000000000000,20,OVERHAUL
Ford,Focus,1.0,Petrol,1993,197353,682.00000000000000000,31,OVERHAUL
Toyota,Prius,1.4,Hybrid,2012,106158,7519.0000000000000,12,OVERHAUL
Toyota,RAV4,2.0,Petrol,1994,138999,2057.00000000000000000,30,OVERHAUL
Toyota,Yaris,1.0,Hybrid,1987,178350,516.50000000000000000,37,OVERHAUL
Toyota,RAV4,1.8,Hybrid,1995,96061,3474.00000000000000000,29,OVERHAUL
Ford,Fiesta,1.2,Petrol,1995,133524,1005.50000000000000000,29,OVERHAUL
Toyota,Prius,1.4,Hybrid,1990,154471,1186.50000000000000000,34,OVERHAUL
VW,Passat,1.4,Petrol,1997,119268,2105.00000000000000000,27,OVERHAUL
Toyota,Prius,1.8,Hybrid,2007,108300,6012.0000000000000,17,OVERHAUL
VW,Golf,2.0,Petrol,2010,68124,6933.0000000000000,14,OVERHAUL
Ford,Mondeo,1.6,Diesel,2007,68094,6289.5000000000000,17,OVERHAUL
Ford,Mondeo,1.6,Hybrid,2004,49291,6641.0000000000000,20,OVERHAUL
VW,Passat,2.0,Diesel,2014,26104,15339.5000000000000,10,OVERHAUL
VW,Passat,1.4,Petrol,2010,89368,6247.0000000000000,14,OVERHAUL
Toyota,Yaris,1.4,Hybrid,2019,16351,16480.0000000000000,5,OVERHAUL
VW,Passat,1.8,Diesel,2010,87016,7562.5000000000000,14,OVERHAUL
Ford,Focus,1.4,Petrol,1990,142038,1054.00000000000000000,34,OVERHAUL
VW,Passat,1.4,Diesel,1993,162459,1197.00000000000000000,31,OVERHAUL
Ford,Focus,1.4,Petrol,1989,282855,282.50000000000000000,35,OVERHAUL
VW,Golf,2.0,Petrol,2012,78477,7386.5000000000000,12,OVERHAUL
Toyota,RAV4,2.2,Hybrid,2008,65230,11307.0000000000000,16,OVERHAUL
VW,Passat,1.4,Petrol,2008,77476,5940.0000000000000,16,OVERHAUL
VW,Golf,2.0,Petrol,2018,39779,14134.5000000000000,6,OVERHAUL
Ford,Mondeo,1.8,Diesel,1995,164802,1439.50000000000000000,29,OVERHAUL
Porsche,718 Cayman,4.0,Petrol,1987,214012,1053.00000000000000000,37,OVERHAUL
VW,Golf,1.2,Petrol,1990,50777,1583.00000000000000000,34,OVERHAUL
VW,Passat,2.0,Diesel,1999,186143,1744.50000000000000000,25,OVERHAUL
Ford,Fiesta,1.4,Petrol,2013,40326,6934.0000000000000,11,OVERHAUL
Ford,Mondeo,1.6,Hybrid,1991,164626,1189.50000000000000000,33,OVERHAUL
VW,Passat,1.8,Diesel,2002,71040,4952.00000000000000000,22,OVERHAUL
VW,Golf,2.0,Petrol,1991,103971,1518.50000000000000000,33,OVERHAUL
Ford,Mondeo,1.6,Diesel,1998,124539,2295.50000000000000000,26,OVERHAUL
Porsche,718 Cayman,4.0,Petrol,2008,34733,16801.0000000000000,16,OVERHAUL
Toyota,RAV4,1.8,Hybrid,2005,41044,9751.0000000000000,19,OVERHAUL
Ford,Fiesta,1.0,Petrol,1995,145447,834.00000000000000000,29,OVERHAUL
VW,Polo,1.4,Petrol,2006,126775,2447.00000000000000000,18,OVERHAUL
Toyota,Prius,1.4,Hybrid,2000,239227,1101.00000000000000000,24,OVERHAUL
